uid,domainID,siteID,namedLocation,collectDate,sampleID,sampleCode,sampleCondition,laboratoryName,analysisDate,analyzedBy,sampleType,replicate,sampleVolumeFiltered,filterSize,percentFilterAnalyzed,dilutionFactor,solventVolume,responseFactor,acidificationResponseFactor,fluorometerSensitivitySetting,preAcidificationFluorescence,postAcidificationFluorescence,analyte,analyteConcentration,plantAlgaeLabUnits,testMethod,method,acidTreatment,externalRemarks,externalLabDataQF,publicationDate,release
c3b854fc-a65e-4ea4-8287-a480762e4779,D05,LIRO,LIRO.AOS.littoral2,2018-07-23,LIRO.20180723.PHYTOPLANKTON.3.CNSA.1,A00000007519,condition ok,SIRFER Lab at University of Utah,2018-11-26,ElFtGy1kV49xqNP00HfxQA==,CNS,1,300,25,100,,,,,,,,d34S,,perMill,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012b,"",,,20211222T031340Z,RELEASE-2022
27a34f48-2594-4e09-be64-8a8e79c1205f,D05,LIRO,LIRO.AOS.littoral1,2018-07-23,LIRO.20180723.PHYTOPLANKTON.2.CNSA.1,A00000007539,condition ok,SIRFER Lab at University of Utah,2018-11-26,ElFtGy1kV49xqNP00HfxQA==,CNS,1,350,25,100,,,,,,,,nitrogen,,microgramsPerLiter,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012a,"",,,20211222T031340Z,RELEASE-2022
1b6752bb-f3b1-4d80-a3fd-eee813c7650f,D05,LIRO,LIRO.AOS.riparian.point.04,2018-07-23,LIRO.20180723.EPIXYLON.4.CNSA.1,A00000007511,condition ok,SIRFER Lab at University of Utah,2018-11-26,ElFtGy1kV49xqNP00HfxQA==,CNS,1,6,25,100,,,,,,,,d34S,,perMill,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012b,"",,,20211222T031340Z,RELEASE-2022
91b9258e-a359-439f-a533-2a3d3bc9fff7,D05,LIRO,LIRO.AOS.riparian.point.10,2018-07-23,LIRO.20180723.EPIXYLON.10.CNSA.1,A00000007501,condition ok,SIRFER Lab at University of Utah,2018-11-26,ElFtGy1kV49xqNP00HfxQA==,CNS,1,6,25,100,,,,,,,,d15N,,perMill,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012a,"",,,20211222T031340Z,RELEASE-2022
100be8e9-1b01-4d3c-be8e-6344945d55ad,D05,LIRO,LIRO.AOS.riparian.point.04,2018-07-23,LIRO.20180723.EPIXYLON.4.CNSA.1,A00000007511,condition ok,SIRFER Lab at University of Utah,2018-11-26,ElFtGy1kV49xqNP00HfxQA==,CNS,1,6,25,100,,,,,,,,d13C,,perMill,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012a,N,,,20211222T031340Z,RELEASE-2022
8b2247ed-9fe2-4bea-8957-2e042a8e28ed,D05,LIRO,LIRO.AOS.riparian.point.08,2018-07-23,LIRO.20180723.EPIXYLON.8.CNSA.1,A00000007497,condition ok,SIRFER Lab at University of Utah,2018-11-26,ElFtGy1kV49xqNP00HfxQA==,CNS,1,6,25,100,,,,,,,,carbon,,microgramsPerLiter,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012a,N,,,20211222T031340Z,RELEASE-2022
d3c56567-5f00-4740-8cb9-77caae1e7214,D05,LIRO,LIRO.AOS.riparian.point.08,2018-07-23,LIRO.20180723.EPIXYLON.8.CNSA.1,A00000007497,condition ok,SIRFER Lab at University of Utah,2018-11-26,ElFtGy1kV49xqNP00HfxQA==,CNS,1,6,25,100,,,,,,,,d34S,,perMill,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012b,"",,,20211222T031340Z,RELEASE-2022
b5b7e0ad-8fa5-41aa-9c09-155abaa8c33b,D05,LIRO,LIRO.AOS.riparian.point.04,2018-07-23,LIRO.20180723.EPIXYLON.4.CNSA.1,A00000007511,condition ok,SIRFER Lab at University of Utah,2018-11-26,ElFtGy1kV49xqNP00HfxQA==,CNS,1,6,25,100,,,,,,,,d15N,,perMill,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012a,"",,,20211222T031340Z,RELEASE-2022
e5b8b123-3987-498e-b470-9788ef894da5,D05,LIRO,LIRO.AOS.buoy.c0,2018-07-23,LIRO.20180723.PHYTOPLANKTON.1.CNSA.1,A00000007536,condition ok,SIRFER Lab at University of Utah,2018-11-26,ElFtGy1kV49xqNP00HfxQA==,CNS,1,250,25,100,,,,,,,,nitrogen,,microgramsPerLiter,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012a,"",,,20211222T031340Z,RELEASE-2022
6f4151fe-5745-4906-9f1f-ae38231818b5,D05,LIRO,LIRO.AOS.riparian.point.10,2018-07-23,LIRO.20180723.EPIXYLON.10.CNSA.1,A00000007501,condition ok,SIRFER Lab at University of Utah,2018-11-26,ElFtGy1kV49xqNP00HfxQA==,CNS,1,6,25,100,,,,,,,,d13C,,perMill,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012a,N,,,20211222T031340Z,RELEASE-2022
c1e30185-ce62-406b-9007-354e4e47ad49,D05,LIRO,LIRO.AOS.riparian.point.06,2018-07-23,LIRO.20180723.EPIXYLON.6.CNSA.1,A00000007507,condition ok,SIRFER Lab at University of Utah,2018-11-26,ElFtGy1kV49xqNP00HfxQA==,CNS,1,6,25,100,,,,,,,,sulfur,,microgramsPerLiter,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012b,"",,,20211222T031340Z,RELEASE-2022
6244b3db-d453-400e-b09f-28a905ca0384,D05,LIRO,LIRO.AOS.buoy.c0,2018-07-23,LIRO.20180723.PHYTOPLANKTON.1.CNSA.1,A00000007536,condition ok,SIRFER Lab at University of Utah,2018-11-26,ElFtGy1kV49xqNP00HfxQA==,CNS,1,250,25,100,,,,,,,,sulfur,,microgramsPerLiter,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012b,"",,,20211222T031340Z,RELEASE-2022
dfda23c6-62ea-463a-97d2-05952da43815,D05,LIRO,LIRO.AOS.riparian.point.06,2018-07-23,LIRO.20180723.EPIXYLON.6.CNSA.1,A00000007507,condition ok,SIRFER Lab at University of Utah,2018-11-26,ElFtGy1kV49xqNP00HfxQA==,CNS,1,6,25,100,,,,,,,,d13C,,perMill,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012a,N,,,20211222T031340Z,RELEASE-2022
f54e992f-1285-4ecd-85f5-adddc128946f,D05,LIRO,LIRO.AOS.riparian.point.02,2018-07-23,LIRO.20180723.EPIXYLON.2.CHL/PHEO.1,A00000007516,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,6,25,100,,,,,,,,chlorophyll a,236.07,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
9987f3c0-48f6-403a-a730-6065f98c6ef6,D05,LIRO,LIRO.AOS.littoral1,2018-07-23,LIRO.20180723.PHYTOPLANKTON.2.CHL/PHEO.1,A00000007540,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,350,25,100,,,,,,,,pheophytin,0.89,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
cca0b037-a4ef-4b52-8343-b6bae55c6549,D05,LIRO,LIRO.AOS.riparian.point.04,2018-07-23,LIRO.20180723.EPIXYLON.4.CHL/PHEO.1,A00000007512,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,6,25,100,,,,,,,,pheophytin,215.9,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
bfabab38-d221-4443-809a-36516b839ee6,D05,LIRO,LIRO.AOS.buoy.c0,2018-07-23,LIRO.20180723.PHYTOPLANKTON.1.CHL/PHEO.1,A00000007535,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,250,25,100,,,,,,,,total chlorophyll a,4.22,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
8606853f-845a-478c-962a-de2880f38bd5,D05,LIRO,LIRO.AOS.riparian.point.08,2018-07-23,LIRO.20180723.EPIXYLON.8.CHL/PHEO.1,A00000007496,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,6,25,100,,,,,,,,total chlorophyll a,175.26,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
fb291769-160d-47cf-b2f5-8c24458bb932,D05,LIRO,LIRO.AOS.riparian.point.02,2018-07-23,LIRO.20180723.EPIXYLON.2.CHL/PHEO.1,A00000007516,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,6,25,100,,,,,,,,total chlorophyll a,428.63,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
3c619ebb-b99c-479d-a083-431d6c679939,D05,LIRO,LIRO.AOS.littoral2,2018-07-23,LIRO.20180723.PHYTOPLANKTON.3.CHL/PHEO.1,A00000007518,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,300,25,100,,,,,,,,chlorophyll a,1.41,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
0f0a3bf4-bf4c-4692-8760-b22eb3ccfdf9,D05,LIRO,LIRO.AOS.riparian.point.02,2018-07-23,LIRO.20180723.EPIXYLON.2.CHL/PHEO.1,A00000007516,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,6,25,100,,,,,,,,pheophytin,291.3,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
f706579f-9af4-4a46-8cee-d4eac23c1918,D05,LIRO,LIRO.AOS.riparian.point.10,2018-07-23,LIRO.20180723.EPIXYLON.10.CHL/PHEO.1,A00000007500,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,6,25,100,,,,,,,,pheophytin,231.21,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
e1be99d3-5539-44c2-8357-33e9b17d5537,D05,LIRO,LIRO.AOS.riparian.point.04,2018-07-23,LIRO.20180723.EPIXYLON.4.CHL/PHEO.1,A00000007512,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,6,25,100,,,,,,,,total chlorophyll a,306.21,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
01eb9c6d-4713-4910-b50a-7c8b9fd9c38f,D05,LIRO,LIRO.AOS.buoy.c0,2018-07-23,LIRO.20180723.PHYTOPLANKTON.1.CHL/PHEO.1,A00000007535,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,250,25,100,,,,,,,,pheophytin,2.18,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
3ae7dce2-3de8-423c-852a-588ac2025caf,D05,LIRO,LIRO.AOS.riparian.point.08,2018-07-23,LIRO.20180723.EPIXYLON.8.CHL/PHEO.1,A00000007496,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,6,25,100,,,,,,,,chlorophyll a,92.5,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
ef677ca0-6e33-4932-9505-9c6f80b139a9,D05,LIRO,LIRO.AOS.littoral2,2018-07-23,LIRO.20180723.PHYTOPLANKTON.3.CHL/PHEO.1,A00000007518,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,300,25,100,,,,,,,,pheophytin,0.61,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
f4ed9e09-0890-40c3-bc17-b2cecc68aa4c,D05,LIRO,LIRO.AOS.riparian.point.06,2018-07-23,LIRO.20180723.EPIXYLON.6.REP2.CHL/PHEO.2,A00000007492,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,2,4,25,100,,,,,,,,chlorophyll a,122.76,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
12d62103-984f-4aa0-8c97-ea88ca51dc86,D05,LIRO,LIRO.AOS.riparian.point.06,2018-07-23,LIRO.20180723.EPIXYLON.6.CHL/PHEO.1,A00000007508,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,4,25,100,,,,,,,,chlorophyll a,130.91,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
4149da2b-211b-408d-80b6-c920e2168658,D05,LIRO,LIRO.AOS.riparian.point.06,2018-07-23,LIRO.20180723.EPIXYLON.6.REP2.CHL/PHEO.2,A00000007492,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,2,4,25,100,,,,,,,,total chlorophyll a,197.57,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
71319fb8-9828-4803-9aaf-a059387e7f8e,D05,LIRO,LIRO.AOS.littoral1,2018-07-23,LIRO.20180723.PHYTOPLANKTON.2.CHL/PHEO.1,A00000007540,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,350,25,100,,,,,,,,chlorophyll a,1.53,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
9ebf756d-d0d0-4647-852e-4ada6b0a1008,D05,LIRO,LIRO.AOS.littoral1,2018-07-23,LIRO.20180723.PHYTOPLANKTON.2.CHL/PHEO.1,A00000007540,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,350,25,100,,,,,,,,total chlorophyll a,2.12,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
08c346a4-ba68-4317-9b91-52103310bdc9,D05,LIRO,LIRO.AOS.riparian.point.08,2018-07-23,LIRO.20180723.EPIXYLON.8.CHL/PHEO.1,A00000007496,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,6,25,100,,,,,,,,pheophytin,125.19,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
c6320c2f-b479-4158-be42-57643ebf6c92,D05,LIRO,LIRO.AOS.riparian.point.10,2018-07-23,LIRO.20180723.EPIXYLON.10.CHL/PHEO.1,A00000007500,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,6,25,100,,,,,,,,total chlorophyll a,677.33,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
3944cf06-ec86-4cbc-9eb9-c49d97fa40d2,D05,LIRO,LIRO.AOS.riparian.point.06,2018-07-23,LIRO.20180723.EPIXYLON.6.CHL/PHEO.1,A00000007508,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,4,25,100,,,,,,,,pheophytin,109.76,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
2dbd561b-fd36-44db-9fac-c8c5dedc0e0f,D05,LIRO,LIRO.AOS.riparian.point.10,2018-07-23,LIRO.20180723.EPIXYLON.10.CHL/PHEO.1,A00000007500,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,6,25,100,,,,,,,,chlorophyll a,524.49,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
fafb4e02-f627-4978-8dab-38f63a9bcf12,D05,LIRO,LIRO.AOS.riparian.point.06,2018-07-23,LIRO.20180723.EPIXYLON.6.CHL/PHEO.1,A00000007508,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,4,25,100,,,,,,,,total chlorophyll a,203.47,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
49c49798-91e0-46b4-8aa3-7bdf47e83ea1,D05,LIRO,LIRO.AOS.littoral2,2018-07-23,LIRO.20180723.PHYTOPLANKTON.3.CHL/PHEO.1,A00000007518,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,300,25,100,,,,,,,,total chlorophyll a,1.81,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
d8cd9c99-0520-40de-a1bb-62e56cec4d99,D05,LIRO,LIRO.AOS.riparian.point.06,2018-07-23,LIRO.20180723.EPIXYLON.6.REP2.CHL/PHEO.2,A00000007492,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,2,4,25,100,,,,,,,,pheophytin,113.17,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
b936a499-7a2e-4628-98ae-61cb8a85f678,D05,LIRO,LIRO.AOS.riparian.point.04,2018-07-23,LIRO.20180723.EPIXYLON.4.CHL/PHEO.1,A00000007512,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,6,25,100,,,,,,,,chlorophyll a,163.49,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
ee7f5757-feb6-425d-b049-594d65489e6c,D05,LIRO,LIRO.AOS.buoy.c0,2018-07-23,LIRO.20180723.PHYTOPLANKTON.1.CHL/PHEO.1,A00000007535,condition ok,EcoAnalysts Inc.,2018-08-01,5SD3v6V9C763w1YKG/y7EA==,chlorophyll/pheophytin,1,250,25,100,,,,,,,,chlorophyll a,2.78,microgramsPerLiter,ECOANALYSTS_algalChlorophyll_V2,"","",,,20211222T031340Z,RELEASE-2022
b4d73afa-ff0c-4182-a210-8410eb2f2dfd,D05,LIRO,LIRO.AOS.riparian.point.10,2018-09-11,LIRO.20180911.EPIXYLON.10.P.1,A00000007285,condition ok,SIRFER Lab at University of Utah,2019-03-01,a1rVWpE0V4zMCUk591/P0Q==,P,1,5,25,100,,,,,,,,phosphorus,1815.48,microgramsPerLiter,ICPMetalsLab_P_V1.2,Ivanov et al 2012,"",,,20211221T235314Z,RELEASE-2022
f677fb9d-8df9-469b-9b71-8182407018c4,D05,LIRO,LIRO.AOS.riparian.point.06,2018-09-11,LIRO.20180911.EPIXYLON.6.P.1,A00000007277,condition ok,SIRFER Lab at University of Utah,2019-03-01,a1rVWpE0V4zMCUk591/P0Q==,P,1,5,25,100,,,,,,,,phosphorus,296.8,microgramsPerLiter,ICPMetalsLab_P_V1.2,Ivanov et al 2012,"",,,20211221T235314Z,RELEASE-2022
77d14f93-0302-43c7-9349-ca35a0023db1,D05,LIRO,LIRO.AOS.riparian.point.08,2018-09-11,LIRO.20180911.EPIXYLON.8.P.1,A00000007284,condition ok,SIRFER Lab at University of Utah,2019-03-01,a1rVWpE0V4zMCUk591/P0Q==,P,1,5,25,100,,,,,,,,phosphorus,316.73,microgramsPerLiter,ICPMetalsLab_P_V1.2,Ivanov et al 2012,"",,,20211221T235314Z,RELEASE-2022
e5066fc6-f368-41f8-9ffa-6354b064512d,D05,LIRO,LIRO.AOS.riparian.point.04,2018-09-11,LIRO.20180911.EPIXYLON.4.P.1,"",condition ok,SIRFER Lab at University of Utah,2019-03-01,a1rVWpE0V4zMCUk591/P0Q==,P,1,5,25,100,,,,,,,,phosphorus,464.51,microgramsPerLiter,ICPMetalsLab_P_V1.2,Ivanov et al 2012,"",,,20211221T235314Z,RELEASE-2022
e0727d7d-ee0c-477f-a2ef-487754ca3cca,D05,LIRO,LIRO.AOS.buoy.c0,2018-09-11,LIRO.20180911.PHYTOPLANKTON.1.P.1,A00000007438,condition ok,SIRFER Lab at University of Utah,2019-03-01,a1rVWpE0V4zMCUk591/P0Q==,P,1,120,25,100,,,,,,,,phosphorus,12.87,microgramsPerLiter,ICPMetalsLab_P_V1.2,Ivanov et al 2012,"",,,20211221T235314Z,RELEASE-2022
23b3631e-c700-4a81-a603-d3d963b1ab2a,D05,LIRO,LIRO.AOS.littoral1,2018-09-11,LIRO.20180911.PHYTOPLANKTON.2.P.1,A00000007434,condition ok,SIRFER Lab at University of Utah,2019-03-01,a1rVWpE0V4zMCUk591/P0Q==,P,1,250,25,100,,,,,,,,phosphorus,4.09,microgramsPerLiter,ICPMetalsLab_P_V1.2,Ivanov et al 2012,"",,,20211221T235314Z,RELEASE-2022
09bc0ec1-ddc7-4d6f-94e8-69f01124ae82,D05,LIRO,LIRO.AOS.littoral2,2018-09-11,LIRO.20180911.PHYTOPLANKTON.3.P.1,A00000007429,condition ok,SIRFER Lab at University of Utah,2019-03-01,a1rVWpE0V4zMCUk591/P0Q==,P,1,250,25,100,,,,,,,,phosphorus,8.03,microgramsPerLiter,ICPMetalsLab_P_V1.2,Ivanov et al 2012,"",,,20211221T235314Z,RELEASE-2022
70bab37f-b94d-48ea-8370-b2c1e380be62,D05,LIRO,LIRO.AOS.riparian.point.02,2018-09-11,LIRO.20180911.EPIXYLON.2.P.1,A00000007447,condition ok,SIRFER Lab at University of Utah,2019-03-01,a1rVWpE0V4zMCUk591/P0Q==,P,1,5,25,100,,,,,,,,phosphorus,501.69,microgramsPerLiter,ICPMetalsLab_P_V1.2,Ivanov et al 2012,"",,,20211221T235314Z,RELEASE-2022
ccc2e079-1a46-46bc-9809-a45512d76e64,D05,LIRO,LIRO.AOS.riparian.point.08,2018-09-11,LIRO.20180911.EPIXYLON.8.CNSA.1,A00000007282,condition ok,SIRFER Lab at University of Utah,2019-01-25,ElFtGy1kV49xqNP00HfxQA==,CNS,1,5,25,100,,,,,,,,nitrogen,9240.52,microgramsPerLiter,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012a,"",,,20211221T235314Z,RELEASE-2022
d098a231-2a6f-4d07-b9b2-3c4b34a15887,D05,LIRO,LIRO.AOS.riparian.point.02,2018-09-11,LIRO.20180911.EPIXYLON.2.CNSA.1,A00000007445,condition ok,SIRFER Lab at University of Utah,2019-01-25,ElFtGy1kV49xqNP00HfxQA==,CNS,1,5,25,100,,,,,,,,d34S,0.25,perMill,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012b,"",,,20211221T235314Z,RELEASE-2022
1921b180-08e7-494b-aa69-594d2be7642a,D05,LIRO,LIRO.AOS.riparian.point.02,2018-09-11,LIRO.20180911.EPIXYLON.2.CNSA.1,A00000007445,condition ok,SIRFER Lab at University of Utah,2019-01-25,ElFtGy1kV49xqNP00HfxQA==,CNS,1,5,25,100,,,,,,,,d15N,-0.09,perMill,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012a,"",,,20211221T235314Z,RELEASE-2022
1b52946d-cade-4dde-92c8-0863482397ef,D05,LIRO,LIRO.AOS.riparian.point.10,2018-09-11,LIRO.20180911.EPIXYLON.10.CNSA.1,A00000007318,condition ok,SIRFER Lab at University of Utah,2019-01-25,ElFtGy1kV49xqNP00HfxQA==,CNS,1,5,25,100,,,,,,,,d13C,-27.4,perMill,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012a,N,,,20211221T235314Z,RELEASE-2022
d68dc108-0ed8-4d49-aff8-fa0a315122c2,D05,LIRO,LIRO.AOS.littoral2,2018-09-11,LIRO.20180911.PHYTOPLANKTON.3.CNSA.1,A00000007432,condition ok,SIRFER Lab at University of Utah,2019-01-25,ElFtGy1kV49xqNP00HfxQA==,CNS,1,250,25,100,,,,,,,,sulfur,8.87,microgramsPerLiter,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012b,"",,,20211221T235314Z,RELEASE-2022
a4125739-e08b-4385-98c1-9f70097ba4a2,D05,LIRO,LIRO.AOS.riparian.point.04,2018-09-11,LIRO.20180911.EPIXYLON.4.CNSA.1,A00000007449,condition ok,SIRFER Lab at University of Utah,2019-01-25,ElFtGy1kV49xqNP00HfxQA==,CNS,1,5,25,100,,,,,,,,d34S,6.99,perMill,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012b,"",,,20211221T235314Z,RELEASE-2022
5cf08615-e668-4c9c-9183-e35ccffa50cb,D05,LIRO,LIRO.AOS.riparian.point.06,2018-09-11,LIRO.20180911.EPIXYLON.6.CNSA.1,A00000007279,condition ok,SIRFER Lab at University of Utah,2019-01-25,ElFtGy1kV49xqNP00HfxQA==,CNS,1,5,25,100,,,,,,,,carbon,115474.82,microgramsPerLiter,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012a,N,,,20211221T235314Z,RELEASE-2022
962ccf4e-096c-4930-b56c-5c16b0e17d5b,D05,LIRO,LIRO.AOS.riparian.point.08,2018-09-11,LIRO.20180911.EPIXYLON.8.CNSA.1,A00000007282,condition ok,SIRFER Lab at University of Utah,2019-01-25,ElFtGy1kV49xqNP00HfxQA==,CNS,1,5,25,100,,,,,,,,d34S,10.39,perMill,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012b,"",,,20211221T235314Z,RELEASE-2022
90767c58-8a6d-4df3-b205-b86e86297eb2,D05,LIRO,LIRO.AOS.littoral2,2018-09-11,LIRO.20180911.PHYTOPLANKTON.3.CNSA.1,A00000007432,condition ok,SIRFER Lab at University of Utah,2019-01-25,ElFtGy1kV49xqNP00HfxQA==,CNS,1,250,25,100,,,,,,,,d15N,-2.34,perMill,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012a,"",,,20211221T235314Z,RELEASE-2022
9848e778-273e-457f-a216-78a224bb8b48,D05,LIRO,LIRO.AOS.littoral1,2018-09-11,LIRO.20180911.PHYTOPLANKTON.2.CNSA.1,A00000007436,condition ok,SIRFER Lab at University of Utah,2019-01-25,ElFtGy1kV49xqNP00HfxQA==,CNS,1,250,25,100,,,,,,,,nitrogen,78.17,microgramsPerLiter,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012a,"",,,20211221T235314Z,RELEASE-2022
37bbfb5d-e756-4ff5-a2bd-2a0847ad5f55,D05,LIRO,LIRO.AOS.riparian.point.02,2018-09-11,LIRO.20180911.EPIXYLON.2.CNSA.1,A00000007445,condition ok,SIRFER Lab at University of Utah,2019-01-25,ElFtGy1kV49xqNP00HfxQA==,CNS,1,5,25,100,,,,,,,,sulfur,956.56,microgramsPerLiter,SIRFER_algalPlantChem_isotopes_V1,Revesz & Coplen 2012b,"",,,20211221T235314Z,RELEASE-2022
