uid,startDate,endDate,analyte,sampleType,instrument,testMethod,method,qaReferenceID,standardReferenceKnownValue,standardReferenceMeasuredMean,analyteAccuracy,analyteStandardDeviation,analyteMetricsCount,laboratoryName,labSpecificStartDate,labSpecificEndDate,publicationDate
64f7e1d7-6ef9-4319-8081-3051481e20ba,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.21,-0.2,0.14,,SIRFER Lab at University of Utah,2019-04-17,2019-04-18,20211222T042143Z
6f75bfd0-7f53-40a0-b9fd-2139bfd21fd6,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.21,,SIRFER Lab at University of Utah,2019-02-11,2019-02-12,20211222T042143Z
9c0a91b0-7503-4d39-a8c8-91cb0a870af1,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,6.05,-0.1,0.12,,SIRFER Lab at University of Utah,2019-08-05,2019-08-06,20211222T042143Z
ace7a97b-ea90-4c3b-b8db-57e75c7f708e,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.73,-0.02,0.23,,SIRFER Lab at University of Utah,2019-08-01,2019-08-02,20211222T042143Z
95f7c60d-962d-4c63-be5a-fad0f9dfff9f,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.12,,SIRFER Lab at University of Utah,2019-09-06,2019-09-12,20211222T042143Z
d04b1260-f518-47f7-9ce9-306a5499a6d5,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.94,0,0.16,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
3c44495b-509c-4a3a-af55-6a540b612565,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.33,-0.08,0.16,,SIRFER Lab at University of Utah,2019-07-19,2019-07-22,20211222T042143Z
0f091e72-8a27-45b9-8219-8c50ccbd78d0,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.49,0.32,0.26,,SIRFER Lab at University of Utah,2019-09-06,2019-09-12,20211222T042143Z
7d6cff75-9de7-4117-a438-50cbfda2274f,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.36,-0.05,0.06,,SIRFER Lab at University of Utah,2019-07-26,2019-07-31,20211222T042143Z
e9895035-fba6-4164-bc3f-c58bc732fb14,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.57,0.24,0.34,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
48e06779-e832-46ba-9bf3-3fe9905f0607,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.66,-0.13,0.28,,SIRFER Lab at University of Utah,2019-10-09,2019-10-14,20211222T042143Z
49fd0dd2-c37c-4587-9ea8-184df3e6c362,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.47,0.34,0.42,,SIRFER Lab at University of Utah,2019-08-01,2019-08-02,20211222T042143Z
da501f42-dc82-4700-bb07-3ae832465db1,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.42,0.11,0.35,,SIRFER Lab at University of Utah,2019-09-19,2019-09-24,20211222T042143Z
8b722c69-b48f-4232-879e-4bd002c99c76,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.94,0,0.25,,SIRFER Lab at University of Utah,2019-08-12,2019-09-23,20211222T042143Z
ab5f2bd2-8e87-43a7-b4fa-15249c963474,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.08,,SIRFER Lab at University of Utah,2019-09-22,2019-09-23,20211222T042143Z
42a740b5-1b57-4df6-9ca4-9550b324f722,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.61,-0.09,0.09,,SIRFER Lab at University of Utah,2019-08-01,2019-08-06,20211222T042143Z
1069585a-6887-4e48-ad6c-306f6ea347e1,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.25,-0.15,0.15,,SIRFER Lab at University of Utah,2019-07-26,2019-07-31,20211222T042143Z
f2a383f8-c9e2-489c-a351-1859b5bbf723,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-2,32.91,33.1,-0.19,0.06,,SIRFER Lab at University of Utah,2019-12-30,2020-01-02,20211222T042143Z
34dff7f0-00d5-4014-81b8-14803529b35f,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.52,0,0.18,,SIRFER Lab at University of Utah,2019-04-30,2019-06-27,20211222T042143Z
237b07f9-a8f1-4749-baba-109feea5f930,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.31,-0.21,0.28,,SIRFER Lab at University of Utah,2019-08-20,2019-09-23,20211222T042143Z
a3d76466-f60b-451f-b9cb-913814467144,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.22,,SIRFER Lab at University of Utah,2019-09-09,2019-09-13,20211222T042143Z
0ac87e4e-2a9a-4c22-ace9-af85b7e01984,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.61,-0.08,0.22,,SIRFER Lab at University of Utah,2019-08-06,2019-09-12,20211222T042143Z
64dd3bf8-f5b5-4a5b-b08b-27c4b3ab9bb6,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.68,0.03,0.11,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
c6e7e072-715a-4328-8075-36e2d4a43f3a,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.11,0.42,0.18,,SIRFER Lab at University of Utah,2019-10-02,2019-10-03,20211222T042143Z
076b6d72-1af9-48cd-b4ad-07f876ebf4fb,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.21,,SIRFER Lab at University of Utah,2019-04-16,2019-04-17,20211222T042143Z
d2b60522-2987-4ba5-ac7c-636d4122757f,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,6.07,-0.12,0.02,,SIRFER Lab at University of Utah,2019-09-18,2019-09-19,20211222T042143Z
2f26bcb0-264a-4868-9117-0f42990ab9c1,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.22,,SIRFER Lab at University of Utah,2019-09-22,2019-09-23,20211222T042143Z
94c75347-1a54-49b4-9df5-02458dc3f8f8,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.15,,SIRFER Lab at University of Utah,2019-04-22,2019-04-23,20211222T042143Z
54595201-d3ef-424e-8c0c-9e2fe267b321,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.06,,SIRFER Lab at University of Utah,2019-08-05,2019-08-06,20211222T042143Z
0ecb8abe-f001-4bcc-a6ad-2e790fb06aad,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,44.01,-0.29,0.26,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
36ac32be-59ee-4a0c-98ba-1b8c8747c8c3,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.84,-0.32,0.14,,SIRFER Lab at University of Utah,2019-08-06,2019-09-12,20211222T042143Z
a6752220-f7ae-4006-b853-1f2cfdfc35c0,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.58,-0.02,0.16,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
cf40cd08-1133-4ef2-9598-2129fdae2727,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.34,-0.07,0.24,,SIRFER Lab at University of Utah,2019-07-22,2019-07-25,20211222T042143Z
9a02a678-517a-46cc-b581-0a6a6038b67e,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-2,32.91,33.24,-0.33,0.1,,SIRFER Lab at University of Utah,2019-11-25,2019-12-03,20211222T042143Z
4c6d66c2-b188-41f2-96fb-9834ac1f7ea8,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.94,0,0.33,,SIRFER Lab at University of Utah,2019-04-23,2019-06-25,20211222T042143Z
5eb6f940-8ca9-4e11-9824-ee23b1362ee0,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.73,-0.01,0.31,,SIRFER Lab at University of Utah,2020-01-07,2020-01-27,20211222T042143Z
e1825dea-9a3e-41a3-9a4d-1dafe756d25c,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.43,0.38,0.27,,SIRFER Lab at University of Utah,2019-08-19,2019-08-20,20211222T042143Z
0130b23c-9596-48c1-ba65-f7b79d3344f9,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.5,0.02,0.19,,SIRFER Lab at University of Utah,2019-05-09,2019-07-02,20211222T042143Z
42ed2eeb-aac1-4827-a36a-3080c8dd151a,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.84,0.11,0.2,,SIRFER Lab at University of Utah,2019-08-01,2019-08-06,20211222T042143Z
8ca147bb-204a-41b8-a7cc-f49a1ba89917,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.91,0.04,0.15,,SIRFER Lab at University of Utah,2019-08-01,2019-08-02,20211222T042143Z
d086c001-74d1-4635-b569-418390e5cd1c,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,12.88,0.06,0.37,,SIRFER Lab at University of Utah,2019-08-01,2019-08-02,20211222T042143Z
5695eac5-9186-4472-b511-6b4a126ced33,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.94,0.01,0.07,,SIRFER Lab at University of Utah,2019-10-24,2019-10-25,20211222T042143Z
c86f903c-3471-42d4-9477-767e79cb5f90,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-2,-31.94,-31.94,0,0.14,,SIRFER Lab at University of Utah,2019-08-06,2019-09-12,20211222T042143Z
c79ce75a-21f3-4aea-b808-95d448115829,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.28,-0.12,0.09,,SIRFER Lab at University of Utah,2019-07-17,2019-07-18,20211222T042143Z
c053e559-fc1a-4d96-bd53-7110e26f41d6,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.13,,SIRFER Lab at University of Utah,2019-09-19,2019-09-24,20211222T042143Z
3194a42d-ed90-439f-b577-13a8759c09a3,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.18,,SIRFER Lab at University of Utah,2019-04-22,2019-06-24,20211222T042143Z
5fe07c7b-9f9b-470b-b702-bac07389672b,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.14,,SIRFER Lab at University of Utah,2019-09-09,2019-09-13,20211222T042143Z
2feeae63-d77f-411a-8c29-0e1f0d0f2d49,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.17,-0.01,0.11,,SIRFER Lab at University of Utah,2019-04-17,2019-06-08,20211222T042143Z
31f6d560-8c2c-44a9-8387-193b5758f5fc,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-2,-31.94,-31.94,0,0.17,,SIRFER Lab at University of Utah,2019-05-13,2019-07-10,20211222T042143Z
1c587fe7-ae11-43c7-bca0-8b696ce9d710,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.53,0.07,0.1,,SIRFER Lab at University of Utah,2019-01-19,2019-01-20,20211222T042143Z
8154f921-e8ec-4d7f-8849-2c4334d134e1,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.94,0,0.3,,SIRFER Lab at University of Utah,2020-01-10,2020-01-18,20211222T042143Z
49bdec9c-1ab2-4390-876e-9639585fb7b4,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.94,0,0.1,,SIRFER Lab at University of Utah,2019-12-10,2019-12-11,20211222T042143Z
80c48230-c2ea-42c2-a99b-dc56c745686d,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.69,-0.17,0.22,,SIRFER Lab at University of Utah,2019-09-18,2019-09-19,20211222T042143Z
950e0d00-013f-4b28-aa37-8e5a0eab58c0,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,12.88,0.06,0.25,,SIRFER Lab at University of Utah,2019-10-29,2019-11-07,20211222T042143Z
3d9111a7-748a-4b20-ae8d-d26da06c7fee,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.26,,SIRFER Lab at University of Utah,2019-07-22,2019-07-25,20211222T042143Z
c58ad5ed-3eb5-4e51-a925-45c221985a70,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.15,,SIRFER Lab at University of Utah,2020-01-14,2020-01-27,20211222T042143Z
7fb1d0ec-d772-4a9e-af2b-7e2878f56be2,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.14,,SIRFER Lab at University of Utah,2019-07-19,2019-07-22,20211222T042143Z
4ece3648-e38c-41eb-bedb-476c8f96f9c3,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.95,0.01,0.09,,SIRFER Lab at University of Utah,2019-11-25,2019-12-03,20211222T042143Z
4b8a4bd3-fb27-430e-86e2-94111dd2fcde,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.74,-0.03,0.25,,SIRFER Lab at University of Utah,2019-10-08,2019-10-09,20211222T042143Z
90e3d5ca-c218-438f-a921-c90aba845a87,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.54,-0.02,0.22,,SIRFER Lab at University of Utah,2019-10-24,2019-10-25,20211222T042143Z
59e61ef0-de1b-4c5e-a62c-954ab46c6591,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.38,-0.03,0.2,,SIRFER Lab at University of Utah,2019-09-07,2019-10-08,20211222T042143Z
49b9f646-f691-4b71-bc15-e29ae0aecee6,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-2,-31.94,-31.94,0,0.15,,SIRFER Lab at University of Utah,2019-02-12,2019-02-13,20211222T042143Z
73d5d07d-7266-44e0-967d-2ff938988d40,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.12,,SIRFER Lab at University of Utah,2019-09-18,2019-09-19,20211222T042143Z
8f0446f7-4c23-4b3a-b7aa-6925b2d4d34e,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.19,,SIRFER Lab at University of Utah,2019-04-30,2019-06-27,20211222T042143Z
07922be2-5262-4972-b6d8-c146af00f764,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.68,0.03,0.39,,SIRFER Lab at University of Utah,2019-11-01,2019-11-04,20211222T042143Z
a758450b-b8d0-4fab-83d3-a35c460d58f4,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.1,0,0.32,,SIRFER Lab at University of Utah,2019-08-08,2019-08-12,20211222T042143Z
0ca77a26-9c60-4ef8-8843-856d6f22d49c,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,17.03,-0.13,0.17,,SIRFER Lab at University of Utah,2019-05-09,2019-07-02,20211222T042143Z
252fd65d-5fb7-42b1-8de4-e8589c9aca65,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.64,0.04,0.15,,SIRFER Lab at University of Utah,2019-04-22,2019-04-23,20211222T042143Z
d61e1f26-f429-4d72-a560-ae06b9e47d91,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-2,-31.94,-31.94,0,0.19,,SIRFER Lab at University of Utah,2019-12-17,2019-12-19,20211222T042143Z
7e528d76-bdfa-4a6f-a444-8427013c41aa,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,12.72,0.22,0.38,,SIRFER Lab at University of Utah,2019-12-10,2019-12-11,20211222T042143Z
24f3ccef-9ffc-4e5e-a60a-839799f57e3b,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.24,,SIRFER Lab at University of Utah,2019-08-06,2019-09-12,20211222T042143Z
2373d01b-62ef-468a-96e4-8aa0ace9fa87,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.94,0,0.05,,SIRFER Lab at University of Utah,2019-09-06,2019-09-12,20211222T042143Z
c1596924-be0f-4b66-9a02-1b3a118007be,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.6,0.11,0.46,,SIRFER Lab at University of Utah,2019-10-24,2019-10-25,20211222T042143Z
aedf673c-19b5-44e3-ba38-425f27e9ddb8,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.2,,SIRFER Lab at University of Utah,2019-04-30,2019-06-27,20211222T042143Z
f659bc79-d972-4ec6-995e-08142ddb02ad,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.39,-0.29,0.14,,SIRFER Lab at University of Utah,2019-07-11,2019-07-16,20211222T042143Z
8eaf3cd6-edbc-45a6-b6ae-57b1947b79e7,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-2,32.91,32.91,0,0.22,,SIRFER Lab at University of Utah,2019-10-29,2019-11-07,20211222T042143Z
2b1ab815-63b2-4076-8de5-45384dfa3e98,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.6,0.21,0.27,,SIRFER Lab at University of Utah,2019-10-29,2019-11-07,20211222T042143Z
1902ca02-0c2f-45d8-8635-0c26a5a6ce6a,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.24,-0.17,0.15,,SIRFER Lab at University of Utah,2019-08-15,2019-08-16,20211222T042143Z
341d1412-5265-447d-8f0a-f91fe05a12c2,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.69,0.12,0.31,,SIRFER Lab at University of Utah,2019-04-17,2019-06-08,20211222T042143Z
42247c26-b3da-4666-a663-e2bfb467cb2c,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.79,-0.07,0.43,,SIRFER Lab at University of Utah,2019-02-11,2019-02-12,20211222T042143Z
abc93b95-ec0b-45b0-832e-da0d1eb96ceb,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.23,0.05,0.2,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
ca2afe01-f463-488e-ab36-18f507037c4f,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.41,0.11,0.12,,SIRFER Lab at University of Utah,2019-01-19,2019-01-20,20211222T042143Z
1f30a0f1-16e6-4772-b854-b21b5af52347,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.54,-0.02,0.05,,SIRFER Lab at University of Utah,2019-05-09,2019-07-02,20211222T042143Z
86e396b1-0a0c-47a0-8da4-69f2ce268cea,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.51,0,0.3,,SIRFER Lab at University of Utah,2019-11-25,2019-12-03,20211222T042143Z
f3028927-dd75-451a-b0fc-288b02e5ed98,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.54,-0.03,0.26,,SIRFER Lab at University of Utah,2019-08-08,2019-08-12,20211222T042143Z
04bf3fc9-8e9a-4703-9824-4bc49fee2c74,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.59,-0.06,0.24,,SIRFER Lab at University of Utah,2019-07-26,2019-07-31,20211222T042143Z
9beaaa24-ddab-4adb-b2cf-8842b5bdd1f3,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.02,0.08,0.2,,SIRFER Lab at University of Utah,2019-12-12,2019-12-17,20211222T042143Z
3959f0a4-1b2f-4be1-a785-aa74462873d8,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.19,,SIRFER Lab at University of Utah,2020-01-10,2020-01-18,20211222T042143Z
dff6a054-f1e1-4875-b282-ace2f45b4766,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.95,0,0.11,,SIRFER Lab at University of Utah,2020-01-07,2020-01-27,20211222T042143Z
928cd989-98ba-43e2-b983-71443707d3fd,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,16.82,0.08,0.41,,SIRFER Lab at University of Utah,2019-08-01,2019-08-06,20211222T042143Z
51a759c2-4aa5-4fe0-bd8c-9580ffd26b05,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.33,,SIRFER Lab at University of Utah,2019-05-01,2019-05-02,20211222T042143Z
9cf77a4c-fce9-4c8e-bd59-9ee200f39a1a,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.94,0.01,0.23,,SIRFER Lab at University of Utah,2019-02-11,2019-02-12,20211222T042143Z
79fa7bb2-9725-4ef2-b59d-dba35ff15ab9,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,16.57,0.33,0.45,,SIRFER Lab at University of Utah,2019-08-20,2019-09-23,20211222T042143Z
fdc5a7c4-9f4d-4913-a86c-2527e7852bce,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.31,0.21,0.28,,SIRFER Lab at University of Utah,2019-10-09,2019-10-14,20211222T042143Z
b902c7c4-9413-4d19-9aa5-ac777f4ab778,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,16.84,0.06,0.2,,SIRFER Lab at University of Utah,2019-08-08,2019-08-12,20211222T042143Z
c038cf83-57fa-4970-83c9-a1131ed51ce5,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.74,-0.22,0.21,,SIRFER Lab at University of Utah,2019-09-18,2019-09-19,20211222T042143Z
dc303cda-e846-4431-8312-2db10ecd9314,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.15,,SIRFER Lab at University of Utah,2019-10-24,2019-10-25,20211222T042143Z
681162a5-7b08-463e-aafa-881e672b74a8,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.14,,SIRFER Lab at University of Utah,2019-08-19,2019-08-20,20211222T042143Z
7d8a927a-c9ef-42b8-b676-38d02ff1f5ab,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.81,0,0.12,,SIRFER Lab at University of Utah,2019-08-15,2019-08-16,20211222T042143Z
4d2865cb-dc06-432f-a1ed-eda0e0c1ab89,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.72,-0.2,0.11,,SIRFER Lab at University of Utah,2019-02-12,2019-02-13,20211222T042143Z
a7ccf3bd-62e0-4cf3-804a-8f6ac838810b,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.32,,SIRFER Lab at University of Utah,2019-02-11,2019-02-12,20211222T042143Z
10438afd-411d-4e09-9c2d-805ab44d7854,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,16.5,0.4,0.19,,SIRFER Lab at University of Utah,2019-07-17,2019-07-18,20211222T042143Z
a40d2377-4533-4bd5-9238-d3ec025437f1,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,12.58,0.36,0.18,,SIRFER Lab at University of Utah,2020-01-10,2020-01-18,20211222T042143Z
36736221-9f01-4a50-8deb-e182962bf70f,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.35,0.18,0.29,,SIRFER Lab at University of Utah,2019-09-09,2019-09-13,20211222T042143Z
462bd4e4-f058-4ce4-92dd-ff36ce8e4147,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.17,-0.23,0.07,,SIRFER Lab at University of Utah,2019-10-24,2019-10-25,20211222T042143Z
3187fd84-ebef-4dfc-a215-efc2061eff14,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,12.93,0.01,0.35,,SIRFER Lab at University of Utah,2019-07-11,2019-07-16,20211222T042143Z
f31a6da0-06fb-412b-82f1-665c31f977ca,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.17,,SIRFER Lab at University of Utah,2019-07-22,2019-07-25,20211222T042143Z
5a783f2a-7ccf-45e0-85cc-d0209d38563e,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.19,-0.09,0.13,,SIRFER Lab at University of Utah,2019-10-09,2019-10-10,20211222T042143Z
7c4b4fd9-c048-4331-92f2-27676945cd70,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.23,,SIRFER Lab at University of Utah,2019-04-17,2019-04-18,20211222T042143Z
