Obs_Id,lagoslakeid,sampledate,ActivityConductingOrganizationText,OrganizationFormalName,CharacteristicName,source_parameter,ResultMeasureValue,source_value,source_unit,Conversion,DetectionQuantitationLimitMeasure.MeasureValue,Method_Id,MethodDescriptionText,ActivityCommentText,wqp_monitoringlocationname
NJ-79205,3460,2009-06-02,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,5650,5.65,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Upper Greenwood Lake - 3
NJ-80892,3460,2009-06-02,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,6550,6.55,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Upper Greenwood Lake - 4
FL-1632054,207560,2009-06-03,LAKELAND,"City of Lakeland, Lakeland Florida",Chlorophyll a,"Chlorophyll a, corrected for pheophytin",6810,6.81,mg/l,1000,3,APHA 10200-H,NA,NA,Lake Holloway
NJ-43322,2243,2009-06-03,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,19110,19.11,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Rainbow Lakes - 1
NJ-77189,5498,2009-06-04,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,2700,2.7,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Deer Head Lake - 1
NJ-75367,5498,2009-06-04,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,4490,4.49,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Deer Head Lake - 2
NJ-77786,5498,2009-06-04,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,36000,036,mg/l,1000,NA,USEPA 351.1,https://www.nemi.gov/methods/method_summary/4872/,NA,Deer Head Lake - 2
NJ-65328,3833,2009-06-10,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,18250,18.25,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Silver Lake - 1
NJ-64180,3833,2009-06-10,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,17270,17.27,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Silver Lake - 2
NJ-76407,2375,2009-06-16,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,1740,1.74,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Stafford Forge Lake - 2
NJ-40769,1238,2009-06-16,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,3230,3.23,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Lake Fred - 1
NJ-41960,1238,2009-06-16,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,3750,3.75,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Lake Fred - 2
NJ-91095,910,2009-06-17,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,19230,19.23,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Rhodo Lake - 2
NJ-90965,910,2009-06-17,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,14950,14.95,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Rhodo Lake - 2
NJ-93527,3230,2009-06-17,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,2580,2.58,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Atco Lake - 1
OR-685531,474253,2009-06-23,NA,California State Water Resources Control Board,"Phosphorus, total",Phosphorus,4800,4.8,mg/l,1000,NA,CEDEN 181,NA,NA,J.C. Boyle Reservoir (RM 224.78; Baseline)
NJ-70059,2933,2009-06-23,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,10260,10.26,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Little Pine Lake - 1
NJ-69839,2933,2009-06-23,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,5990,5.99,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Little Pine Lake - 2
NY-4357,38427,2009-06-24,NA,New York State Dec Division Of Water,Potassium,Potassium,240,240000,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,CAMAANS POND OUTLET
NY-4175,38427,2009-06-24,NA,New York State Dec Division Of Water,Sodium,Sodium,5450,5450000,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,CAMAANS POND OUTLET
NJ-93519,57,2009-06-24,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,16040,16.04,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Laurel Lake - 1
NJ-93466,57,2009-06-24,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,14780,14.78,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Laurel Lake - 2
NJ-78565,1304,2009-06-25,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,3660,3.66,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Outdoor World Lake - 1
NJ-40889,498,2009-07-01,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,14280,14.28,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Albert Lake - 1
NJ-41411,498,2009-07-01,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,8010,8.01,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Albert Lake - 2
NJ-66519,713,2009-07-01,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,1940,1.94,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Cains Mill Lake - 1
NJ-67931,713,2009-07-01,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,2170,2.17,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Cains Mill Lake - 2
NJ-41769,713,2009-07-01,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,2600,2.6,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Cains Mill Lake - 3
NJ-66492,2807,2009-07-06,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,19930,19.93,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Harrisonville Lake - 2
NJ-75504,4807,2009-07-08,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,19680,19.68,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Carasaljo  Lake - 1
NJ-78096,4807,2009-07-08,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,14980,14.98,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Carasaljo  Lake - 1
NJ-43489,994,2009-07-13,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,6250,6.25,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Mount Hope Pond - 1
NJ-39209,1945,2009-07-15,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,14320,14.32,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Allamuchy Pond - 1
NJ-39760,1945,2009-07-15,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,16010.000000000002,16.01,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Allamuchy Pond - 1
NJ-45864,4184,2009-07-16,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,4190,4.19,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,George Lake - 1
NY-4029,38427,2009-07-21,NA,New York State Dec Division Of Water,Potassium,Potassium,60.800000000000004,60800,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,CAMAANS POND OUTLET
NY-4204,38427,2009-07-21,NA,New York State Dec Division Of Water,Sodium,Sodium,1640,1640000,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,CAMAANS POND OUTLET
ID-191242,460180,2009-07-21,NA,Coeur D'Alene Tribe,"Phosphorus, soluble reactive orthophosphate",Phosphorus,5000,5,ug/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,NA,Chatcolet Lake - 0.4 miles northwest of Rocky Point (USGS site 472120116451000)
NJ-90272,2989,2009-07-22,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,12660,12.66,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Bloodgood's Pond - 1
NJ-46515,2522,2009-07-23,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,6980,6.98,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Girl Scout Pond - 1
NJ-10409,3124,2009-07-28,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,12130,12.13,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Lake Tamarack - 1
NJ-12340,3124,2009-07-28,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,7440,7.44,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Lake Tamarack - 2
NJ-36636,2764,2009-07-29,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,9370,9.37,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Glovers Pond - 1
NJ-34994,2764,2009-07-29,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,9090,9.09,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Glovers Pond - 2
NJ-45742,3282,2009-07-30,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,11620,11.62,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Ames Lake - 1
NJ-45715,3282,2009-07-30,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,14770,14.77,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Ames Lake - 2
NJ-14217,1149,2009-08-04,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,8390,8.39,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Heaters Pond - 1
NJ-10559,1149,2009-08-04,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,18620,18.62,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Heaters Pond - 2
NJ-11003,1149,2009-08-04,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,15790,15.79,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Heaters Pond - 3
NJ-10091,2997,2009-08-05,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,2500,2.5,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Heritage Lakes - 1
NJ-80138,1367,2009-08-06,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,6690,6.69,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Wonder Lake - 1
NJ-89221,1829,2009-08-11,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,6310,6.31,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Scarlet Oak Pond - 1
NJ-80233,1124,2009-08-12,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,7820,7.82,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Sheppard Pond - 1
NJ-80327,1124,2009-08-12,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,5970,5.97,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Sheppard Pond - 2
NJ-80052,2081,2009-08-14,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,12300,12.3,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Algonquian Waters Lake - 1
NJ-80781,2081,2009-08-14,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,6200,6.2,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Algonquian Waters Lake - 2
NJ-23502,2886,2009-08-19,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,4320,4.32,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Stag Pond - 1
NJ-22369,2886,2009-08-19,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,9670,9.67,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Stag Pond - 2
NJ-11407,4437,2009-08-19,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,5130,5.13,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Panther Lake - 1
NJ-23558,4437,2009-08-19,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,4540,4.54,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Panther Lake - 2
NJ-23047,4437,2009-08-19,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,7440,7.44,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Panther Lake - 2
NY-4213,38427,2009-08-20,NA,New York State Dec Division Of Water,Potassium,Potassium,64.7,64700,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,CAMAANS POND OUTLET
NY-4268,38427,2009-08-20,NA,New York State Dec Division Of Water,Sodium,Sodium,1790,1790000,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,CAMAANS POND OUTLET
NJ-11214,3306,2009-08-20,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,2660,2.66,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Culvers Lake - 2
NJ-13018,3306,2009-08-20,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,3350,3.35,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Culvers Lake - 3
NJ-24527,53,2009-08-25,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,6700,6.7,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Wawayanda Lake - 1
NJ-24352,53,2009-08-25,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,1440,1.44,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Wawayanda Lake - 1
NJ-13635,53,2009-08-25,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,7900,7.9,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Wawayanda Lake - 2
MN-3339233,80564,2009-08-31,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Color, true",True color,300,300,PCU,1,NA,USEPA 110.2,https://www.nemi.gov/methods/method_summary/5208/,NA,LYNCH
NJ-77994,5498,2009-08-31,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,1450,1.45,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Deer Head Lake - 1
NJ-75499,5498,2009-08-31,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,3410,3.41,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Deer Head Lake - 2
NJ-78609,1304,2009-09-02,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,18720,18.72,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Outdoor World Lake - 1
NJ-70084,2933,2009-09-09,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,12010,12.01,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Little Pine Lake - 1
NJ-70100,2933,2009-09-09,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,4680,4.68,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Little Pine Lake - 2
NJ-93528,57,2009-09-14,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,3790,3.79,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Laurel Lake - 1
NJ-93553,57,2009-09-14,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,5370,5.37,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Laurel Lake - 2
NJ-77485,2375,2009-09-15,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,1630,1.63,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Stafford Forge Lake - 2
NJ-40746,1238,2009-09-15,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,2960,2.96,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Lake Fred - 1
NJ-40847,1238,2009-09-15,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,4790,4.79,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Lake Fred - 2
