PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,SAMPLE_TYPE,NOT_COLLECTED,LAB,MATRIX,SAM_CODE,ANALYTE,BATCH_ID,SAMPLE_ID,E_COLI_PRESENT,E_COLI_RESULT,TOTAL_COLIFORMS_RESULT,LRL,MDL,UNITS,E_COLI_NARS_FLAG,TOTAL_COLIFORMS_NARS_FLAG,E_COLI_IM_COMMENT,TOTAL_COLIFORMS_IM_COMMENT,E_COLI_RPD,TOTAL_COLIFORMS_RPD,LG_WELLS_FLUOR,LG_WELLS_POS,SM_WELLS_FLUOR,SM_WELLS_POS,DATE_RECEIVED,ARRIVAL_TEMP,COND_COMMENT,CONDITION_CODE,INCUBATION_START_DATE,INCUBATION_START_TIME,DATE_ANALYZED,FINAL_TEMP,HOLDING_TIME,ANALYST,INSTRUMENT,METHOD,REAGENT_LOT_NO,REVIEWER,TIME_COUNTED,QC_COMMENT,HQ_NOTES
4/28/2021,2010878,NLA17_WI-10017,9/7/2017,1,BACT,,WSLOH,WATER,REGULAR,E_COLI,9-Sep-17,881194,,2,,2419.6,1,MPN/100 ml,H,,,,,,2,,0,,8-Sep-17,10,,OK,8-Sep-17,15:35:12,9-Sep-17,10,30.21,JGS,Model 2X Sealer,SM9223BMPN,BN204,SAJ2,11:49:58,Analyzed past the 8 hours holding time: Method SM9223BMPN analyzed on 09/08/17 1535,
4/28/2021,2010879,NLA17_SD-10093,9/8/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0075,867934,P,1,920.8,2419.6,1,MPN/100 ml,,,,,,,1,49,0,37,9-Sep-17,-1.1,,OK,9-Sep-17,12:32,10-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:54,,
4/28/2021,2010880,NLA17_PA-10002,9/8/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0075,866464,A,,123.6,2419.6,1,MPN/100 ml,ND,,,,,,0,45,0,7,9-Sep-17,-0.1,,OK,9-Sep-17,12:32,10-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:54,,
4/28/2021,2010881,NLA17_IA-10041,9/8/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0075,881134,P,3.1,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,3,49,0,48,9-Sep-17,3.5,,OK,9-Sep-17,12:32,10-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:54,,
4/28/2021,2010882,NLA17_NY-10002,9/8/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0075,880054,P,1,727,2419.6,1,MPN/100 ml,,,,,,,1,49,0,33,9-Sep-17,2.1,,OK,9-Sep-17,12:32,10-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:54,,
4/28/2021,2010883,NLA17_NY-10004,9/7/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0075,881014,A,,47.3,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,28,0,5,9-Sep-17,-0.9,,OK,9-Sep-17,12:32,10-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:54,,
4/28/2021,2010884,NLA17_SD-10057,9/6/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0074,865174,A,,2419.6,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,47,8-Sep-17,5.1,,W,8-Sep-17,12:12,9-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:35,,
4/28/2021,2010885,NLA17_MN-10037,9/11/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0076,878704,A,,47.3,2419.6,1,MPN/100 ml,ND,,,,0,43,0,28,0,5,12-Sep-17,2,,OK,12-Sep-17,11:32,13-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,11:42,,
4/28/2021,2010886,NLA17_DE-10004,9/11/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0076,837154,P,70.3,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,35,49,7,48,12-Sep-17,3.6,,OK,12-Sep-17,11:32,13-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,11:42,,Results not found in NARS_IM;  PER NARS_IM: Sample ID has been changed from 837134 to 837154 as per correct Sample_ID in NARS_IM
4/28/2021,2010887,NLA17_IA-10005,9/11/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0076,881104,P,38.8,770.1,2419.6,1,MPN/100 ml,,,,,,,24,49,5,34,12-Sep-17,3.6,,OK,12-Sep-17,11:32,13-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,11:42,,
4/28/2021,2010888,NLA17_MT-HP001,9/11/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0076,876634,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,,,0,49,0,48,12-Sep-17,3.2,,OK,12-Sep-17,11:32,13-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,11:42,,
4/28/2021,2010889,NLA17_NY-10025,9/10/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0076,880984,A,,18.7,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,15,0,1,12-Sep-17,2.9,,OK,12-Sep-17,11:32,13-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,11:42,,
4/28/2021,2010890,NLA17_NY-10001,9/10/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0076,880954,A,,16.1,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,14,0,0,12-Sep-17,3.3,,OK,12-Sep-17,11:32,13-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,11:42,,
4/28/2021,2010891,NLA17_IN-10123,9/11/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0077,878284,P,2,1299.7,2419.6,1,MPN/100 ml,H,H,,,,,2,49,0,42,13-Sep-17,5.5,,W,13-Sep-17,11:38,14-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010892,NLA17_MN-10012,9/11/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0077,849604,P,8.6,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,8,49,0,48,13-Sep-17,2.4,,OK,13-Sep-17,11:38,14-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010893,NLA17_MN-10034,9/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0077,849754,P,11,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,10,49,0,48,13-Sep-17,5.3,,W,13-Sep-17,11:38,14-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010894,NLA17_TX-10092,9/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0077,879754,A,,1986.3,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,46,13-Sep-17,3.8,,OK,13-Sep-17,11:38,14-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010895,NLA17_KY-10001,9/12/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0077,870004,A,,148.3,2419.6,1,MPN/100 ml,ND,,,,0,12,0,45,0,13,13-Sep-17,4.3,,W,13-Sep-17,11:38,14-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010896,NLA17_LA-10108,9/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0078,863914,P,1,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,135,19.6,1,49,0,48,14-Sep-17,4.9,,W,14-Sep-17,11:59,15-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010897,NLA17_PA-10001,9/12/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0077,858184,A,,135.4,2419.6,1,MPN/100 ml,ND,,,,,,0,47,0,5,13-Sep-17,3.4,,OK,13-Sep-17,11:38,14-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010898,NLA17_AZ-10007,9/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0077,865774,A,,365.4,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,21,13-Sep-17,2,,OK,13-Sep-17,11:38,14-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010899,NLA17_OR-10076,9/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0078,869644,A,,10.8,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,8,0,2,14-Sep-17,2,,OK,14-Sep-17,11:59,15-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010900,NLA17_TX-10007,9/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0078,879634,A,,517.2,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,27,14-Sep-17,3.4,,OK,14-Sep-17,11:59,15-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010901,NLA17_CA-10069,9/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0077,873544,P,5.2,1299.7,2419.6,1,MPN/100 ml,,,,,,,5,49,0,42,13-Sep-17,3.5,,OK,13-Sep-17,11:38,14-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010902,NLA17_WV-10001,9/12/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0079,839344,A,,261.3,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,15,14-Sep-17,3.8,,OK,15-Sep-17,12:14,16-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:18,,
4/28/2021,2010904,NLA17_MS-10007,9/13/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0078,845314,P,10.9,920.8,2419.6,1,MPN/100 ml,,,,,,,9,49,1,37,14-Sep-17,5.1,,W,14-Sep-17,11:59,15-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010905,NLA17_CA-10068,9/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0078,873514,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,,,0,49,0,48,14-Sep-17,3.1,,OK,14-Sep-17,11:59,15-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010906,NLA17_MT-HP002,9/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0078,876604,A,,27.5,2419.6,1,MPN/100 ml,ND,,,,,,0,20,0,2,14-Sep-17,2.9,,OK,14-Sep-17,11:59,15-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010907,NLA17_IA-10001,9/12/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0077,860524,P,2,435.2,2419.6,1,MPN/100 ml,,,,,,,2,49,0,24,13-Sep-17,5.2,,W,13-Sep-17,11:38,14-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010908,NLA17_MO-10009,9/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0077,880714,P,7.4,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,6,49,1,48,13-Sep-17,3.9,,OK,13-Sep-17,11:38,14-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010909,NLA17_TX-10010,9/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0078,879664,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,,,0,49,0,48,14-Sep-17,1.8,,OK,14-Sep-17,11:59,15-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010910,NLA17_MN-10842,9/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0079,881644,A,,56.5,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,33,0,3,15-Sep-17,3.9,,OK,15-Sep-17,12:14,16-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:18,,
4/28/2021,2010911,NLA17_OK-10019,9/11/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0077,862054,A,,2419.6,2419.6,1,MPN/100 ml,H;ND,H;Q,,,,,0,49,0,48,13-Sep-17,4.1,,W,13-Sep-17,11:38,14-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010912,NLA17_OK-10098,9/11/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0077,861514,P,1,1299.7,2419.6,1,MPN/100 ml,H,H,,,,,0,49,1,42,13-Sep-17,3.6,,OK,13-Sep-17,11:38,14-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010913,NLA17_TX-10088,9/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0079,879604,P,5.2,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,4,49,1,48,14-Sep-17,4.5,,W,15-Sep-17,12:14,16-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:18,,
4/28/2021,2010914,NLA17_OH-10003,9/13/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0079,870064,A,,93.3,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,41,0,6,15-Sep-17,2.8,,OK,15-Sep-17,12:14,16-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:18,,
4/28/2021,2010915,NLA17_OH-10013,9/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0079,869974,P,21.6,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,17,49,1,48,15-Sep-17,5.1,,W,15-Sep-17,12:14,16-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:18,,
4/28/2021,2010916,NLA17_CT-10001,9/14/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0079,847564,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,,,0,49,0,48,15-Sep-17,3.6,,OK,15-Sep-17,12:14,16-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:18,,
4/28/2021,2010917,NLA17_PA-10042,9/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0079,841744,P,1,135.4,2419.6,1,MPN/100 ml,,,,,,,1,47,0,5,15-Sep-17,3.3,,OK,15-Sep-17,12:14,16-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:18,,
4/28/2021,2010918,NLA17_AR-10004,9/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0079,841894,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,0,25,0,49,0,48,15-Sep-17,3.6,,OK,15-Sep-17,12:14,16-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:18,,
4/28/2021,2010919,NLA17_ND-10127,9/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,ND-10127,880084,,4.1,,2419.6,1,MPN/100 ml,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2021,2010920,NLA17_MO-10038,9/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0079,880684,A,,261.3,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,15,14-Sep-17,5.6,,W,15-Sep-17,12:14,16-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:18,,
4/28/2021,2010921,NLA17_UT-10100,9/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0078,834724,A,,179.3,2419.6,1,MPN/100 ml,ND,,,,0,2,0,49,0,7,14-Sep-17,3.4,,OK,14-Sep-17,11:59,15-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
4/28/2021,2010922,NLA17_MI-10141,9/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0079,882334,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,,,0,49,0,48,15-Sep-17,1.6,,OK,15-Sep-17,12:14,16-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:18,,
4/28/2021,2010923,NLA17_OR-10001,9/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0080,868234,A,,1119.9,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,40,16-Sep-17,5.1,,W,16-Sep-17,11:44,17-Sep-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,11:44,,
4/28/2021,2010924,NLA17_LA-10004,9/14/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0080,863974,A,,325.5,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,19,16-Sep-17,2.4,,OK,16-Sep-17,11:44,17-Sep-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,11:44,,
4/28/2021,2010925,NLA17_WV-10014,9/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0079,859384,P,10.9,547.5,2419.6,1,MPN/100 ml,H,H,,,,,9,49,1,28,15-Sep-17,2.8,,OK,15-Sep-17,12:14,16-Sep-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:18,,
4/28/2021,2010926,NLA17_OH-10028,9/15/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0080,869944,P,1,365.4,2419.6,1,MPN/100 ml,,,,,,,0,49,1,21,16-Sep-17,2.2,,OK,16-Sep-17,11:44,17-Sep-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,11:44,,
4/28/2021,2010927,NLA17_ND-10147,9/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0081,881464,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,102,0,0,49,0,48,19-Sep-17,0.9,,"C,L",19-Sep-17,10:39,20-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,10:42,,
4/28/2021,2010928,NLA17_LA-10015,9/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0082,863854,P,3,920.8,2419.6,1,MPN/100 ml,,,,,,,2,49,0,37,20-Sep-17,4.2,,W,20-Sep-17,11:41,21-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,13:04,,
4/28/2021,2010929,NLA17_PA-10007,9/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0082,880114,P,1,727,2419.6,1,MPN/100 ml,H,H,,,,,0,49,1,33,20-Sep-17,3.5,,OK,20-Sep-17,11:41,21-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,13:04,,
4/28/2021,2010930,NLA17_AR-10014,9/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0082,874354,P,23.1,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,18,49,1,48,20-Sep-17,2.7,,OK,20-Sep-17,11:41,21-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,13:04,,
4/28/2021,2010931,NLA17_OR-10014,9/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0082,869764,A,,39.9,2419.6,1,MPN/100 ml,H;ND,H,,,0,40,0,26,0,3,20-Sep-17,3.9,,OK,20-Sep-17,11:41,21-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,13:04,,
4/28/2021,2010932,NLA17_MS-10015,9/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0083,874774,P,1,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,1,49,0,48,21-Sep-17,2.9,,OK,21-Sep-17,10:53,22-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:10,,
4/28/2021,2010933,NLA17_NJ-10005,9/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0083,839074,P,24.9,1299.7,2419.6,1,MPN/100 ml,,,,,,,20,49,0,42,21-Sep-17,1.7,,OK,21-Sep-17,10:53,22-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:10,,
4/28/2021,2010934,NLA17_TX-10040,9/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0082,879844,P,1,920.8,2419.6,1,MPN/100 ml,,,,,,,1,49,0,37,20-Sep-17,3.2,,OK,20-Sep-17,11:41,21-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,13:04,,
4/28/2021,2010935,NLA17_PA-10004,9/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0083,880144,P,8.6,1553.1,2419.6,1,MPN/100 ml,,,,,,,8,49,0,44,21-Sep-17,2.5,,OK,21-Sep-17,10:53,22-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:10,,
4/28/2021,2010936,NLA17_TX-10110,9/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0083,879874,P,34.1,2419.6,2419.6,1,MPN/100 ml,,,,,60.7,0,26,49,3,47,21-Sep-17,3,,OK,21-Sep-17,10:53,22-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:10,,
4/28/2021,2010937,NLA17_MS-10001,9/20/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0083,874804,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,,,0,49,0,48,21-Sep-17,1.3,,OK,21-Sep-17,10:53,22-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:10,,
4/28/2021,2010938,NLA17_MO-10039,9/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0082,867514,,5.2,547.5,2419.6,1,MPN/100 ml,,,,,,,4,49,1,28,20-Sep-17,3.6,,OK,20-Sep-17,11:41,21-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,13:04,,Did not denote presence or absence of E. coli
4/28/2021,2010939,NLA17_LA-10231,9/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0083,865354,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,,,0,49,0,48,21-Sep-17,3.9,,OK,21-Sep-17,10:53,22-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:10,,
4/28/2021,2010940,NLA17_NC-10023,9/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0083,874474,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,Lab recorded qualifier: ND,E coli result less than than MDL; IM changed to blank.,,,0,49,0,48,21-Sep-17,2,,OK,21-Sep-17,10:53,22-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:10,,
4/28/2021,2010941,NLA17_SC-10002,9/19/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0083,874444,A,,29.9,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,23,0,1,21-Sep-17,3.7,,OK,21-Sep-17,10:53,22-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:10,,
4/28/2021,2010942,NLA17_WV-10019,9/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0084,839434,P,1,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,0,49,1,48,22-Sep-17,3.1,,OK,22-Sep-17,11:05,23-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:40,,
4/28/2021,2010943,NLA17_TX-10121,9/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0084,879694,P,13.5,1986.3,2419.6,1,MPN/100 ml,H,H,,,35,112,12,49,0,46,22-Sep-17,1.7,,OK,22-Sep-17,11:05,23-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:40,,
4/28/2021,2010944,NLA17_NV-HP001,9/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0084,871624,A,,,2419.6,1,MPN/100 ml,H;ND,H;ND,,,,,0,0,0,0,22-Sep-17,1.2,,OK,22-Sep-17,11:05,23-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:40,,
4/28/2021,2010945,NLA17_IN-10070,9/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0084,874594,A,,3,2419.6,1,MPN/100 ml,H;ND,H,,,0,40,0,2,0,1,22-Sep-17,4.5,,W,22-Sep-17,11:05,23-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:40,,
4/28/2021,2010946,NLA17_LA-10001,9/21/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0084,865384,A,,2416.6,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,47,22-Sep-17,3.9,,OK,22-Sep-17,11:05,23-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:40,,
4/28/2021,2010947,NLA17_PA-10047,9/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0084,880174,P,6.3,146.7,2419.6,1,MPN/100 ml,,,,,,,5,46,1,10,22-Sep-17,6.1,,W,22-Sep-17,11:05,23-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:40,,
4/28/2021,2010948,NLA17_IN-10175,9/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0085,881914,P,13.4,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,11,49,1,48,23-Sep-17,3.3,,OK,23-Sep-17,11:30,24-Sep-17,35,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:09,,
4/28/2021,2010949,NLA17_IN-10173,9/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0083,878314,P,4.1,2419.6,2419.6,1,MPN/100 ml,H,H,,,,,4,49,0,47,21-Sep-17,3.6,,OK,21-Sep-17,10:53,22-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:10,,
4/28/2021,2010950,NLA17_TX-10136,9/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0085,882604,P,3.1,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,3,49,0,48,23-Sep-17,3.4,,OK,23-Sep-17,11:30,24-Sep-17,35,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:09,,
4/28/2021,2010951,NLA17_TX-HP004,9/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0084,851164,P,71.9,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,32,49,13,48,22-Sep-17,3.3,,OK,22-Sep-17,11:05,23-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:40,,
4/28/2021,2010952,NLA17_TX-HP005,9/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0084,846874,P,6.3,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,6,49,0,48,22-Sep-17,2.5,,OK,22-Sep-17,11:05,23-Sep-17,35,,JAH,Model 2X Sealer,IDEXX,LM206C,ES,11:40,,
